SampleID_old,StationCode,COMID,E,OE,pMMI,CSCI,SampleID_old.1
552KRSFBC_7.14.08_1,552KRSFBC,22058895,11.89600635,1.248318096,1.127824019,1.188071057,552KRSFBC_7.14.08_1
552MFC120_7.22.13_1,552MFC120,22050673,16.17341264,0.794513829,0.876242773,0.835378301,552MFC120_7.22.13_1
552MFCAKR_6.11.08_1,552MFCAKR,22050595,6.536964757,0.982872057,0.833794157,0.908333107,552MFCAKR_6.11.08_1
552PS0028_6.18.08_1,552PS0028,22050603,7.038853652,1.079721269,1.008397387,1.044059328,552PS0028_6.18.08_1
552PS0072_8.30.11_1,552PS0072,22047753,14.60797535,0.722208229,0.513736992,0.61797261,552PS0072_8.30.11_1
552PS0284_8.29.11_1,552PS0284,22050467,14.94860257,1.194091549,1.109796864,1.151944206,552PS0284_8.29.11_1
552SCCTSR_6.11.08_1,552SCCTSR,22063163,9.113914575,0.87777869,0.619908584,0.748843637,552SCCTSR_6.11.08_1
553KRMAPC_8.22.11_1,553KRMAPC,14918241,11.66691407,0.998550254,0.980536228,0.989543241,553KRMAPC_8.22.11_1
553KRNAYC_6.17.14_1,553KRNAYC,14917925,9.632638822,1.145843855,1.041287511,1.093565683,553KRNAYC_6.17.14_1
553TCCAKR_8.16.10_1,553TCCAKR,14917927,9.124569811,1.065803671,1.318295987,1.192049829,553TCCAKR_8.16.10_1
554CLCALK_8.23.11_1,554CLCALK,14970699,18.46902323,1.258864625,1.004396727,1.131630676,554CLCALK_8.23.11_1
554FSC207_6.19.14_1,554FSC207,14959877,12.65600273,0.699272921,0.787022484,0.743147703,554FSC207_6.19.14_1
554LCCADR_6.10.08_1,554LCCADR,14946858,10.307551,0.931356052,0.866245957,0.898801004,554LCCADR_6.10.08_1
554NYCGWD_8.25.11_1,554NYCGWD,14971045,12.22611252,0.777025403,1.07015948,0.923592441,554NYCGWD_8.25.11_1
554PMCABC_8.24.11_1,554PMCABC,14971713,12.26791213,1.051523671,1.092520434,1.072022053,554PMCABC_8.24.11_1
554PMCGWD_8.23.11_1,554PMCGWD,14970909,6.960177067,1.228417024,1.105157843,1.166787434,554PMCGWD_8.23.11_1
554PS0160_8.5.08_1,554PS0160,14964081,10.99709932,0.340999012,0.405532221,0.373265616,554PS0160_8.5.08_1
554PS0224_6.17.08_1,554PS0224,14940906,8.287255011,0.84467052,0.539987206,0.692328863,554PS0224_6.17.08_1
554PS0448_7.7.09_1,554PS0448,14962459,9.330023843,0.79313838,0.719382239,0.75626031,554PS0448_7.7.09_1
554PS0946_8.23.11_1,554PS0946,14961183,9.271807089,0.943721102,1.190040127,1.066880614,554PS0946_8.23.11_1
554SED027_8.24.11_1,554SED027,14971777,15.8838759,1.164703131,1.062594574,1.113648853,554SED027_8.24.11_1
555PS0064_6.17.08_1,555PS0064,14930319,14.99030593,1.020659623,0.953515461,0.987087542,555PS0064_6.17.08_1
601PRK002_8.2.12_1,601PRK002,20287374,13.75013583,1.159988541,1.21814713,1.189067836,601PRK002_8.2.12_1
601PS0057_9.14.11_1,601PS0057,20287322,12.83777651,1.059373481,1.01380803,1.036590756,601PS0057_9.14.11_1
601PS0065_9.1.11_1,601PS0065,20287578,12.58402324,1.2555603,1.033541012,1.144550656,601PS0065_9.1.11_1
601PS0077_8.7.12_1,601PS0077,20286400,10.79112206,1.209327439,1.249460309,1.229393874,601PS0077_8.7.12_1
601WRN001_8.3.10_1,601WRN001,20287280,13.53914428,1.040809254,1.151147463,1.095978359,601WRN001_8.3.10_1
602FC1102_7.8.14_1,602FC1102,20288196,11.07430045,0.970715943,0.705321771,0.838018857,602FC1102_7.8.14_1
603CON001_8.5.10_1,603CON001,20274121,10.3408873,1.004507611,1.068711815,1.036609713,603CON001_8.5.10_1
603DDM002_8.27.08_1,603DDM002,20274997,10.27223927,1.087662289,1.085441018,1.086551653,603DDM002_8.27.08_1
603DDM004_7.9.13_1,603DDM004,20272507,13.5155174,1.022898317,1.06866612,1.045782219,603DDM004_7.9.13_1
603DDM005_9.13.11_1,603DDM005,20272505,15.56485511,0.977629831,1.077719872,1.027674852,603DDM005_9.13.11_1
603FCA145_8.21.13_1,603FCA145,20275095,11.85977216,1.083494676,1.02614496,1.054819818,603FCA145_8.21.13_1
603GLS001_8.1.10_1,603GLS001,20273531,13.18632085,0.815238771,0.94206162,0.878650195,603GLS001_8.1.10_1
603GSCADC_8.25.10_1,603GSCADC,20272655,14.3271414,0.809652091,0.863481253,0.836566672,603GSCADC_8.25.10_1
603MAM003_8.2.10_1,603MAM003,20274019,13.28591583,1.110198212,1.162781291,1.136489752,603MAM003_8.2.10_1
603MCG001_8.6.10_1,603MCG001,20274255,9.778145343,0.7414494,1.067642314,0.904545857,603MCG001_8.6.10_1
603OHCAOR_8.24.10_1,603OHCAOR,20275047,12.48709495,0.844872249,0.850556907,0.847714578,603OHCAOR_8.24.10_1
603PNC001_8.7.10_1,603PNC001,20276531,10.31013349,1.003866731,1.163198701,1.083532716,603PNC001_8.7.10_1
603PS0008_7.30.08_1,603PS0008,20276155,15.11815677,0.906195127,1.040137581,0.973166354,603PS0008_7.30.08_1
603PS0024_8.23.10_1,603PS0024,20274345,11.14907566,1.058383704,1.134939598,1.096661651,603PS0024_8.23.10_1
603PS0040_8.31.10_1,603PS0040,20274345,10.90082398,1.06872655,1.230829541,1.149778045,603PS0040_8.31.10_1
603PS0044_9.14.11_1,603PS0044,20277331,10.97523102,0.883808276,1.074628072,0.979218174,603PS0044_9.14.11_1
603PS0045_8.29.11_1,603PS0045,20274379,12.57869599,0.914244212,1.075702125,0.994973168,603PS0045_8.29.11_1
603PS0056_8.31.11_1,603PS0056,20276725,13.20309375,0.886155944,0.893472504,0.889814224,603PS0056_8.31.11_1
603PS0072_9.12.11_1,603PS0072,20276563,9.798541646,0.964429233,1.102905472,1.033667352,603PS0072_9.12.11_1
603PS0073_9.13.11_1,603PS0073,20272507,13.53006344,1.084621669,0.885736186,0.985178928,603PS0073_9.13.11_1
603PS0075_8.15.12_1,603PS0075,20275027,10.98886104,0.819011176,1.028418112,0.923714644,603PS0075_8.15.12_1
603PS0076_7.23.12_1,603PS0076,20277761,12.59005226,1.143760145,1.196634421,1.170197283,603PS0076_7.23.12_1
603PS0079_8.1.12_1,603PS0079,20273689,11.76057983,0.565448311,0.928072366,0.746760339,603PS0079_8.1.12_1
603PS0092_7.25.12_1,603PS0092,20276871,12.85604182,0.945080933,1.251400058,1.098240496,603PS0092_7.25.12_1
603PS0108_7.24.12_1,603PS0108,948090773,8.735408269,1.027427651,1.183920521,1.105674086,603PS0108_7.24.12_1
603PS0109_7.29.08_1,603PS0109,20266773,13.07698912,0.917642424,0.940416175,0.929029299,603PS0109_7.29.08_1
603PS0132_7.17.13_1,603PS0132,20276261,12.08569459,0.703310839,0.800489154,0.751899997,603PS0132_7.17.13_1
603PS0136_7.17.13_1,603PS0136,20276447,9.32368169,0.970646607,1.070647143,1.020646875,603PS0136_7.17.13_1
603PS0137_8.13.13_1,603PS0137,20274997,10.31902606,0.862484497,0.919446356,0.890965427,603PS0137_8.13.13_1
603PS0557_8.18.10_1,603PS0557,20267687,11.50403455,0.964878883,1.126934839,1.045906861,603PS0557_8.18.10_1
603PS0720_8.19.10_1,603PS0720,20267019,8.767632167,0.912447038,0.745481563,0.828964301,603PS0720_8.19.10_1
603PS1056_8.14.12_1,603PS1056,20267009,7.711864645,1.13461535,1.41457831,1.27459683,603PS1056_8.14.12_1
603PS1488_7.10.13_1,603PS1488,20267041,11.5289578,0.980140634,1.019948772,1.000044703,603PS1488_7.10.13_1
603PSx109_7.30.12_1,603PSx109,20274255,10.36953175,0.978829155,1.139824341,1.059326748,603PSx109_7.30.12_1
603RCC156_7.16.13_1,603RCC156,20276189,10.33705914,1.349513417,1.198578746,1.274046082,603RCC156_7.16.13_1
603RCK001_8.9.10_1,603RCK001,20274345,11.85391079,1.221417276,1.140942331,1.1811798040000001,603RCK001_8.9.10_1
603SPCBWC_7.22.08_1,603SPCBWC,20267041,13.00910653,1.056951911,1.15546088,1.106206395,603SPCBWC_7.22.08_1
603UOW001_8.8.10_1,603UOW001,20273913,11.78329476,0.596890214,0.708673034,0.652781624,603UOW001_8.8.10_1
603UOW003_8.25.08_1,603UOW003,20273621,11.21352436,0.596935431,0.778210159,0.687572795,603UOW003_8.25.08_1
603UOW009_8.26.08_1,603UOW009,20274999,11.3963869,0.897762606,1.02573919,0.961750898,603UOW009_8.26.08_1
609PS0053_5.14.08_1,609PS0053,948090648,10.15551724,0.576041561,0.703025472,0.639533516,609PS0053_5.14.08_1
620PS0669_8.17.10_1,620PS0669,20215148,9.413253408,0.525854323,0.527196567,0.526525445,620PS0669_8.17.10_1
626PS0171_5.15.08_1,626PS0171,22681948,6.481407552,1.234299793,0.931369142,1.082834467,626PS0171_5.15.08_1
626PS0619_6.3.10_1,626PS0619,22683392,6.504211688,1.168473654,1.01522711,1.091850382,626PS0619_6.3.10_1
626PS0827_6.3.10_1,626PS0827,22683514,12.05602875,1.293958427,1.209137576,1.251548001,626PS0827_6.3.10_1
626PS1195_5.23.13_1,626PS1195,22681948,6.463543239,1.237711222,0.988397768,1.113054495,626PS1195_5.23.13_1
628MRW138_5.21.14_1,628MRW138,22658543,6.688683796,1.18857465,0.958436743,1.073505696,628MRW138_5.21.14_1
628PS0527_6.3.09_1,628PS0527,22660107,9.805566943,0.912746815,1.074219161,0.993482988,628PS0527_6.3.09_1
628PS0715_6.9.10_1,628PS0715,22655435,7.098118044,0.771331213,0.641438501,0.706384857,628PS0715_6.9.10_1
628PS1019_6.8.11_1,628PS1019,22658335,7.006798351,1.28446682,1.188538413,1.236502617,628PS1019_6.8.11_1
628PS1039_6.9.11_1,628PS1039,22658633,7.614348302,1.004682173,1.08482453,1.044753352,628PS1039_6.9.11_1
628PS1179_6.6.12_1,628PS1179,22658315,7.004123186,1.242125498,1.043459795,1.142792646,628PS1179_6.6.12_1
628PS1307_5.21.13_1,628PS1307,22658309,7.067817932,1.230931538,1.182601222,1.20676638,628PS1307_5.21.13_1
628PS1483_5.22.13_1,628PS1483,22655495,7.094790155,0.67655278,0.480917258,0.578735019,628PS1483_5.22.13_1
630FCA097_8.22.13_1,630FCA097,8915047,15.69753009,1.132343745,1.047632629,1.089988187,630FCA097_8.22.13_1
630PS0005_8.25.14_1,630PS0005,8915563,14.13996612,1.116692916,1.054727871,1.085710394,630PS0005_8.25.14_1
630RBS005_8.12.14_1,630RBS005,8915425,12.66877104,1.199800671,1.148562098,1.174181385,630RBS005_8.12.14_1
630SED034_8.6.12_1,630SED034,8915463,15.50370733,1.175525287,0.988228817,1.081877052,630SED034_8.6.12_1
631DEP001_8.28.12_1,631DEP001,10744306,12.58455401,1.080689867,1.295232598,1.187961233,631DEP001_8.28.12_1
631FC1099_7.9.14_1,631FC1099,10744456,14.2913618,0.923634863,0.872352174,0.897993518,631FC1099_7.9.14_1
631LWK002_8.12.14_1,631LWK002,10744580,13.37355647,1.039364512,0.972074618,1.005719565,631LWK002_8.12.14_1
631POR001_7.30.10_1,631POR001,10744584,9.754611614,0.61893802,0.840249241,0.72959363,631POR001_7.30.10_1
631PS0001_9.29.10_1,631PS0001,10744612,13.05454003,1.108171305,0.789222178,0.948696742,631PS0001_9.29.10_1
631PS0011_7.28.09_1,631PS0011,10744454,13.71922751,1.08606698,1.179586621,1.132826801,631PS0011_7.28.09_1
631PS0023_8.4.09_1,631PS0023,10744302,16.16538578,1.026885484,0.990839568,1.008862526,631PS0023_8.4.09_1
631PS0033_8.30.10_1,631PS0033,10744704,13.7633748,1.11527879,0.994718396,1.054998593,631PS0033_8.30.10_1
631PS0051_8.16.11_1,631PS0051,10742682,12.81687461,1.033793371,1.162261696,1.098027533,631PS0051_8.16.11_1
631PS0145_7.2.14_1,631PS0145,10744570,14.36151554,1.040976487,1.166678439,1.103827463,631PS0145_7.2.14_1
631WWK005_7.29.10_1,631WWK005,10744660,13.63239896,0.999457252,1.016598651,1.008027951,631WWK005_7.29.10_1
632CHV001_7.23.10_1,632CHV001,8922899,16.26970729,1.014154693,0.973800021,0.993977357,632CHV001_7.23.10_1
632DIX001_9.3.12_1,632DIX001,8924127,12.7411232,1.043864013,0.800160516,0.922012264,632DIX001_9.3.12_1
632ELD001_9.8.11_1,632ELD001,8924895,13.49929845,1.242657169,0.849195674,1.045926422,632ELD001_9.8.11_1
632HNCAHL_8.31.10_1,632HNCAHL,8922903,13.58719614,1.08190092,1.131488611,1.106694765,632HNCAHL_8.31.10_1
632MRK001_7.22.10_1,632MRK001,8922785,11.45691807,1.109955277,1.080918347,1.095436812,632MRK001_7.22.10_1
632MUR001_9.7.11_1,632MUR001,8924913,14.24961872,1.254419529,1.0363587,1.145389115,632MUR001_9.7.11_1
632NOB001_9.1.10_1,632NOB001,8923157,14.01975207,1.03960469,1.029570117,1.034587403,632NOB001_9.1.10_1
632PS0007_7.23.08_1,632PS0007,8923241,14.03893002,1.250095269,0.972339164,1.111217216,632PS0007_7.23.08_1
632PS0014_8.3.09_1,632PS0014,8923193,16.35862805,1.130901683,1.064878266,1.097889975,632PS0014_8.3.09_1
632PS0046_8.16.11_1,632PS0046,8922785,11.45758987,1.178258269,1.185395741,1.181827005,632PS0046_8.16.11_1
632PS0058_8.15.11_1,632PS0058,8923095,13.73667104,1.135646326,1.048796717,1.092221522,632PS0058_8.15.11_1
632PS0110_8.5.13_1,632PS0110,8924075,12.91157476,1.103660883,1.082042192,1.092851538,632PS0110_8.5.13_1
632SVK001_8.27.14_1,632SVK001,8923193,13.71305157,1.164948583,0.992941093,1.078944838,632SVK001_8.27.14_1
633PS0003_7.22.08_1,633PS0003,8922399,13.85799145,0.923654777,0.822162869,0.872908823,633PS0003_7.22.08_1
633PS0142_6.30.14_1,633PS0142,8922451,12.06928859,0.571698982,0.355841034,0.463770008,633PS0142_6.30.14_1
633WCR001_7.27.10_1,633WCR001,8922451,12.04958529,0.941941132,0.869725338,0.905833235,633WCR001_7.27.10_1
633WCR003_9.4.12_1,633WCR003,8922817,17.06244696,0.952383913,0.902412701,0.927398307,633WCR003_9.4.12_1
633WE0991_9.9.14_1,633WE0991,8922673,16.827473,0.991236177,0.781765978,0.886501077,633WE0991_9.9.14_1
633WIL001_10.26.09_1,633WIL001,8922467,12.53168311,1.083919312,1.13782989,1.110874601,633WIL001_10.26.09_1
634CAT055_10.4.11_1,634CAT055,8941755,18.03799411,1.187770651,1.076021551,1.131896101,634CAT055_10.4.11_1
634CLD001_9.9.14_1,634CLD001,8944471,12.61176061,1.030783917,1.080188164,1.055486041,634CLD001_9.9.14_1
634EGL005_10.3.11_1,634EGL005,8943545,15.58351379,1.196777585,1.039029884,1.117903735,634EGL005_10.3.11_1
634GACALL_9.10.13_1,634GACALL,8943647,16.31078329,0.708120499,0.805839624,0.756980061,634GACALL_9.10.13_1
634GRF001_10.3.11_1,634GRF001,8941997,16.363369,1.183537856,1.142263769,1.162900813,634GRF001_10.3.11_1
634HHCATC_10.4.11_1,634HHCATC,8944545,13.20245153,0.939219506,1.0159518299999999,0.977585668,634HHCATC_10.4.11_1
634HID001_10.3.11_1,634HID001,8944521,11.56421244,1.078038538,1.178032913,1.128035725,634HID001_10.3.11_1
634MKC278_9.8.14_1,634MKC278,8941723,9.375135294,0.917320095,0.956250275,0.936785185,634MKC278_9.8.14_1
634PS0019_8.5.09_1,634PS0019,8944555,12.04886997,1.074789589,0.983812736,1.029301162,634PS0019_8.5.09_1
634PS0035_9.1.10_1,634PS0035,8943647,16.65128484,0.927856328,1.038169197,0.983012762,634PS0035_9.1.10_1
634PS0126_8.28.13_1,634PS0126,8944515,13.81202336,1.107730533,0.820306587,0.96401856,634PS0126_8.28.13_1
634PS0131_8.20.13_1,634PS0131,8943697,11.67646624,0.924937372,0.868964598,0.896950985,634PS0131_8.20.13_1
634R10BMW_9.29.11_1,634R10BMW,8944559,9.786487926,1.098453304,0.981860605,1.040156955,634R10BMW_9.29.11_1
634R10GNL_10.3.11_1,634R10GNL,8941733,6.959901277,1.113521542,0.858620682,0.986071112,634R10GNL_10.3.11_1
634R10UTR_9.28.11_1,634R10UTR,8943711,17.89991088,1.231849709,1.126944298,1.179397003,634R10UTR_9.28.11_1
634SAX002_7.16.10_1,634SAX002,8944515,13.78749262,0.805077493,0.570008669,0.687543081,634SAX002_7.16.10_1
634TAY001_7.19.10_1,634TAY001,8943577,13.3061629,0.766562087,0.705863114,0.7362126,634TAY001_7.19.10_1
634TRT001_8.26.13_1,634TRT001,8944533,13.75962215,1.144653525,1.061893817,1.103273671,634TRT001_8.26.13_1
634TRT002_7.18.10_1,634TRT002,8945207,13.50407897,0.657208834,0.718837398,0.688023116,634TRT002_7.18.10_1
634TRT005_7.15.10_1,634TRT005,8944501,12.9538528,0.800920016,0.807467029,0.804193523,634TRT005_7.15.10_1
634TRU231_7.29.14_1,634TRU231,8943697,14.35185196,0.865741929,0.724621047,0.795181488,634TRU231_7.29.14_1
634UTR005_7.20.10_1,634UTR005,8943661,14.00654034,1.081637551,0.926981111,1.004309331,634UTR005_7.20.10_1
634UTRADC_8.21.13_1,634UTRADC,8943969,13.98741574,0.589815885,0.709985469,0.649900677,634UTRADC_8.21.13_1
634WRD001_9.9.13_1,634WRD001,8941685,13.5018058,1.051711172,1.164691798,1.108201485,634WRD001_9.9.13_1
634WSN001_10.4.11_1,634WSN001,8941661,15.78246202,1.128890197,1.080124123,1.10450716,634WSN001_10.4.11_1
635BER001_7.8.10_1,635BER001,8934064,12.71097099,1.205651403,1.0669291,1.136290251,635BER001_7.8.10_1
635CLS001_7.9.10_1,635CLS001,8934354,18.02487417,1.034681287,0.955987557,0.995334422,635CLS001_7.9.10_1
635PRN001_9.2.14_1,635PRN001,8934348,18.31083807,1.084057427,1.048215012,1.066136219,635PRN001_9.2.14_1
635PS0018_7.20.09_1,635PS0018,8934070,13.00529676,0.36908039,0.342255602,0.355667996,635PS0018_7.20.09_1
635PS0034_9.8.10_1,635PS0034,8934010,13.40685559,0.936088251,0.931931514,0.934009883,635PS0034_9.8.10_1
635PS0038_8.9.10_1,635PS0038,8933718,17.61720054,1.075653306,0.887707936,0.981680621,635PS0038_8.9.10_1
635PS0118_9.3.13_1,635PS0118,8933812,13.36180788,0.77459578,0.811430608,0.793013194,635PS0118_9.3.13_1
635PS0146_9.3.14_1,635PS0146,8933876,15.12219482,0.43975098,0.109654402,0.274702691,635PS0146_9.3.14_1
636PS0006_7.21.08_1,636PS0006,8933174,15.04017944,1.043870525,1.089293027,1.066581776,636PS0006_7.21.08_1
636PS0010_7.21.09_1,636PS0010,8933312,15.55618788,1.05424286,0.936571285,0.995407072,636PS0010_7.21.09_1
636PS0070_9.21.11_1,636PS0070,8933152,7.200559329,1.131856517,0.825957032,0.978906774,636PS0070_9.21.11_1
636SAG001_7.12.10_1,636SAG001,8933518,18.73077827,1.094455324,1.134576395,1.114515859,636SAG001_7.12.10_1
636SHCWES_7.30.13_1,636SHCWES,8933524,16.56357728,1.056535053,0.948219688,1.00237737,636SHCWES_7.30.13_1
637PS0018_8.4.08_1,637PS0018,20295839,12.60482599,0.924249173,1.083420576,1.003834875,637PS0018_8.4.08_1
637PS0130_8.27.14_1,637PS0130,20295557,12.89800175,1.143587998,1.087091533,1.115339765,637PS0130_8.27.14_1
639PS1279_6.11.13_1,639PS1279,8951906,11.52582573,0.832912125,0.503020123,0.667966124,639PS1279_6.11.13_1
705PCCPCP_5.21.13_1,705PCCPCP,22630702,6.940820113,0.857247401,0.742041142,0.799644271,705PCCPCP_5.21.13_1
719BMCPRE_4.7.14_1,719BMCPRE,22590997,7.463398652,0.861984417,0.741428976,0.801706696,719BMCPRE_4.7.14_1
719HOTCPF_4.15.14_1,719HOTCPF,22592597,6.445901236,1.072386893,0.731400131,0.901893512,719HOTCPF_4.15.14_1
719MISSCK_5.21.13_1,719MISSCK,22591029,7.481207604,1.203014336,0.669657323,0.936335829,719MISSCK_5.21.13_1
719NP7AZC_4.9.14_1,719NP7AZC,22591995,6.782617054,1.03205001,0.749403637,0.890726823,719NP7AZC_4.9.14_1
719NP7BNC_4.9.14_1,719NP7BNC,22591845,6.641828018,1.084038909,0.732287785,0.908163347,719NP7BNC_4.9.14_1
719NP7DPC_4.8.14_1,719NP7DPC,22592497,6.848342066,1.263079431,0.781285001,1.022182216,719NP7DPC_4.8.14_1
719NP7LBC_4.14.14_1,719NP7LBC,22591861,7.583656455,1.048306981,0.859692335,0.953999658,719NP7LBC_4.14.14_1
719NP7TWP_4.9.14_1,719NP7TWP,22591981,6.673389242,1.018972482,0.841357847,0.930165165,719NP7TWP_4.9.14_1
719TPPSQH_4.10.14_1,719TPPSQH,22591993,8.9533719,1.04876689,0.777873754,0.913320322,719TPPSQH_4.10.14_1
719TRMDSS_4.8.14_1,719TRMDSS,22591957,6.704830628,1.098710329,0.90889561,1.00380297,719TRMDSS_4.8.14_1
719WWRPUS_5.13.13_1,719WWRPUS,22591251,6.978519647,0.974418694,0.469766217,0.722092455,719WWRPUS_5.13.13_1
722ABSPPC_4.21.14_1,722ABSPPC,22595619,6.760030955,1.220408613,0.691700863,0.956054738,722ABSPPC_4.21.14_1
722NP7CGC_4.16.14_1,722NP7CGC,22597433,6.835780624,1.162998118,0.700001849,0.931499984,722NP7CGC_4.16.14_1
722NP7IDC_4.16.14_1,722NP7IDC,22595407,6.851462731,0.875725409,0.606238248,0.740981828,722NP7IDC_4.16.14_1
722PS0535_4.16.14_1,722PS0535,22595319,6.851326959,1.001630785,0.715215552,0.858423169,722PS0535_4.16.14_1
722PS0611_6.8.10_1,722PS0611,22597605,6.78233547,0.589767348,0.667801186,0.628784267,722PS0611_6.8.10_1
801BNC530_6.19.14_1,801BNC530,22558750,14.22948,0.975088338,0.928194003,0.951641171,801BNC530_6.19.14_1
801BRC184_6.30.14_1,801BRC184,22555476,6.357466992,1.097135071,1.095561804,1.096348438,801BRC184_6.30.14_1
801CCCCTT_5.15.13_1,801CCCCTT,22555088,3.767820864,1.237452673,1.087551154,1.162501914,801CCCCTT_5.15.13_1
801CCWFAC_6.7.11_1,801CCWFAC,22555028,3.676942815,1.053864636,1.036966042,1.045415339,801CCWFAC_6.7.11_1
801CYC398_6.5.14_1,801CYC398,22555802,6.895331405,0.978923217,0.88627609,0.932599654,801CYC398_6.5.14_1
801DRC025_6.25.14_1,801DRC025,22558770,6.391512374,0.938744956,1.0988613250000001,1.01880314,801DRC025_6.25.14_1
801EBC686_6.19.14_1,801EBC686,22559688,10.29837045,1.233204813,1.105240385,1.169222599,801EBC686_6.19.14_1
801EEWADD_6.5.12_1,801EEWADD,22555032,5.605485752,1.2487767,1.303063856,1.275920278,801EEWADD_6.5.12_1
801ETC226_6.10.14_1,801ETC226,22555344,6.497357193,1.346701396,1.16734828,1.257024838,801ETC226_6.10.14_1
801LCMFAS_5.13.13_1,801LCMFAS,22557786,3.798600186,1.316274352,1.095175124,1.205724738,801LCMFAS_5.13.13_1
801LYC271_6.10.14_1,801LYC271,24843846,6.635222474,1.205686777,0.900858153,1.053272465,801LYC271_6.10.14_1
801LYC600_6.23.14_1,801LYC600,24843846,6.448730402,1.240554264,0.84328778,1.041921022,801LYC600_6.23.14_1
801M12611_7.1.15_1,801M12611,22560942,7.84402539,0.509942256,0.428365482,0.469153869,801M12611_7.1.15_1
801M12617_4.30.15_1,801M12617,20355456,7.647026558,0.457694239,0.413050788,0.435372513,801M12617_4.30.15_1
801M12625_7.1.15_1,801M12625,22563212,7.678274852,0.520950354,0.247414806,0.38418258,801M12625_7.1.15_1
801M16861_4.15.15_1,801M16861,22560686,7.771574713,0.739875792,0.63439102,0.687133406,801M16861_4.15.15_1
801M16873_4.15.15_1,801M16873,22560696,7.614091321,0.656677178,0.434427243,0.54555221,801M16873_4.15.15_1
801MHC219_6.24.14_1,801MHC219,22558904,7.415991463,1.125945201,1.288968073,1.207456637,801MHC219_6.24.14_1
801MIC042_6.9.14_1,801MIC042,22563070,8.909746137,0.356351343,0.336332605,0.346341974,801MIC042_6.9.14_1
801MIC370_6.9.14_1,801MIC370,22556002,6.735496783,1.014525514,0.839236993,0.926881253,801MIC370_6.9.14_1
801NLC105_6.10.14_1,801NLC105,22557768,5.184753991,1.109020796,0.797266348,0.953143572,801NLC105_6.10.14_1
801PFB019_6.11.14_1,801PFB019,22563072,8.912436339,0.698462212,0.583821043,0.641141628,801PFB019_6.11.14_1
801PS0019_5.20.08_1,801PS0019,22557852,6.625689796,1.199875069,1.05049553,1.125185299,801PS0019_5.20.08_1
801RB8361_6.12.14_1,801RB8361,948070238,8.9252265649999991,0.941152579,0.735908347,0.838530463,801RB8361_6.12.14_1
801S01671_7.10.12_1,801S01671,22558774,9.98300145,0.971651667,0.724766882,0.848209275,801S01671_7.10.12_1
801S01783_7.11.12_1,801S01783,22555344,6.497357193,1.362092269,0.988303726,1.175197997,801S01783_7.11.12_1
801S01805_7.9.12_1,801S01805,22560368,7.637871592,0.700456919,0.615006575,0.657731747,801S01805_7.9.12_1
801S02567_7.10.12_1,801S02567,22558736,9.485577473,1.201824563,1.270709767,1.236267165,801S02567_7.10.12_1
801S02947_6.16.14_1,801S02947,20355372,8.225502626,0.419427257,0.405444449,0.412435853,801S02947_6.16.14_1
801S03111_6.6.12_1,801S03111,22554696,12.15346508,0.835152768,0.901391176,0.868271972,801S03111_6.6.12_1
801S03488_5.7.14_1,801S03488,22554684,12.59770865,1.039871644,0.931605797,0.98573872,801S03488_5.7.14_1
801S03971_6.16.14_1,801S03971,20355412,8.229786208,0.0729,0.230629835,0.151767869,801S03971_6.16.14_1
801S04078_7.11.12_1,801S04078,22560356,7.814859675,0.614214484,0.527047114,0.570630799,801S04078_7.11.12_1
801S04471_7.9.12_1,801S04471,22555908,8.253213786,0.684581806,0.827399544,0.755990675,801S04471_7.9.12_1
801S05127_6.11.13_1,801S05127,22555116,6.382576169,1.096735834,1.164197675,1.130466755,801S05127_6.11.13_1
801S05383_6.10.13_1,801S05383,22555476,6.357466992,1.093202687,1.090923531,1.092063109,801S05383_6.10.13_1
801S06231_6.6.13_1,801S06231,24843834,6.568387547,0.829731797,0.608493509,0.719112653,801S06231_6.6.13_1
801S06679_6.6.13_1,801S06679,22557744,6.915370232,1.142382799,0.782329923,0.962356361,801S06679_6.6.13_1
801S07485_6.4.13_1,801S07485,22563070,8.909221137,0.448973029,0.277139517,0.363056273,801S07485_6.4.13_1
801S08183_6.3.13_1,801S08183,22557922,7.798224415,0.609113017,0.603460333,0.606286675,801S08183_6.3.13_1
801S08727_6.5.13_1,801S08727,22554790,7.274691191,0.890072146,0.933715119,0.911893633,801S08727_6.5.13_1
801S10259_6.7.12_1,801S10259,20355506,7.622010763,0.951192569,0.493559597,0.722376083,801S10259_6.7.12_1
801S19286_6.4.13_1,801S19286,20357190,8.859117723,0.395073201,0.241043282,0.318058242,801S19286_6.4.13_1
801S19399_6.13.13_1,801S19399,20355458,7.637149003,0.510661766,0.395531878,0.453096822,801S19399_6.13.13_1
801S19486_6.13.13_1,801S19486,20355412,8.229786208,0.358454026,0.243328557,0.300891292,801S19486_6.13.13_1
801SANT1x_4.1.13_1,801SANT1x,22561360,6.975497729,0.982008778,0.858606518,0.920307648,801SANT1x_4.1.13_1
801SAR110_6.12.14_1,801SAR110,22563032,8.925545504,0.767460095,0.707908903,0.737684499,801SAR110_6.12.14_1
801SAR124_6.17.14_1,801SAR124,22558296,6.928185835,1.003148611,1.083754125,1.043451368,801SAR124_6.17.14_1
801SDC180_6.4.14_1,801SDC180,20355428,8.205775454,0.359502891,0.250203929,0.30485341,801SDC180_6.4.14_1
801SDC418_6.2.14_1,801SDC418,20355428,8.205602802,0.365603853,0.290630141,0.328116997,801SDC418_6.2.14_1
