SITE_CODE,MSMT_DATE,WSE
384130N1213183W001,1966-10-06T00:00:00Z,-14.52
384130N1213183W001,1966-03-21T00:00:00Z,-1.12
384170N1213002W001,1999-04-01T00:00:00Z,NA
384170N1213002W001,1998-11-16T00:00:00Z,NA
384170N1213002W001,1998-05-01T00:00:00Z,NA
384170N1213002W001,1997-11-04T00:00:00Z,NA
384170N1213002W001,1997-03-11T00:00:00Z,NA
384170N1213002W001,1996-11-08T00:00:00Z,-25.51
384170N1213002W001,1996-04-09T00:00:00Z,NA
384170N1213002W001,1995-10-16T00:00:00Z,NA
384170N1213002W001,1995-04-17T00:00:00Z,NA
384170N1213002W001,1994-10-12T00:00:00Z,-29.91
384170N1213002W001,1994-03-15T00:00:00Z,-22.81
384170N1213002W001,1993-10-14T00:00:00Z,-22.81
384170N1213002W001,1993-04-01T00:00:00Z,NA
384170N1213002W001,1992-09-30T00:00:00Z,-26.01
384170N1213002W001,1992-03-26T00:00:00Z,-17.91
384170N1213002W001,1991-10-02T00:00:00Z,-24.21
384170N1213002W001,1991-03-08T00:00:00Z,NA
384170N1213002W001,1990-09-25T00:00:00Z,NA
384170N1213002W001,1990-03-21T00:00:00Z,-19.61
384943N1211947W001,1999-04-01T00:00:00Z,NA
384943N1211947W001,1998-11-16T00:00:00Z,NA
384943N1211947W001,1998-05-01T00:00:00Z,49
384943N1211947W001,1997-11-05T00:00:00Z,30.6
384943N1211947W001,1997-03-12T00:00:00Z,32.8
384943N1211947W001,1996-11-08T00:00:00Z,29.7
384943N1211947W001,1996-04-09T00:00:00Z,38.7
384943N1211947W001,1995-10-18T00:00:00Z,33.9
384943N1211947W001,1995-04-17T00:00:00Z,38.6
384943N1211947W001,1994-10-11T00:00:00Z,35.4
384943N1211947W001,1994-03-08T00:00:00Z,39.7
384943N1211947W001,1993-10-07T00:00:00Z,38.8
384943N1211947W001,1993-04-01T00:00:00Z,NA
384943N1211947W001,1992-10-02T00:00:00Z,34.9
384943N1211947W001,1992-03-13T00:00:00Z,39.6
384943N1211947W001,1991-09-27T00:00:00Z,30
384943N1211947W001,1991-03-11T00:00:00Z,40.6
384943N1211947W001,1990-09-27T00:00:00Z,32.4
384943N1211947W001,1990-03-22T00:00:00Z,40
384848N1212192W001,1999-04-01T00:00:00Z,NA
384848N1212192W001,1998-11-16T00:00:00Z,NA
384848N1212192W001,1998-05-01T00:00:00Z,15.69
384848N1212192W001,1997-11-04T00:00:00Z,NA
384848N1212192W001,1997-03-11T00:00:00Z,NA
384848N1212192W001,1996-11-08T00:00:00Z,NA
384848N1212192W001,1996-04-09T00:00:00Z,NA
384848N1212192W001,1995-10-18T00:00:00Z,NA
384848N1212192W001,1995-04-17T00:00:00Z,NA
384848N1212192W001,1994-10-11T00:00:00Z,NA
384848N1212192W001,1994-03-08T00:00:00Z,NA
384848N1212192W001,1993-10-07T00:00:00Z,NA
384848N1212192W001,1993-04-01T00:00:00Z,16.09
384848N1212192W001,1992-10-02T00:00:00Z,NA
384848N1212192W001,1992-03-13T00:00:00Z,19.79
384848N1212192W001,1991-09-27T00:00:00Z,NA
384848N1212192W001,1991-03-11T00:00:00Z,18.49
384848N1212192W001,1990-09-27T00:00:00Z,NA
384848N1212192W001,1990-03-22T00:00:00Z,21.69
384690N1212601W001,1971-04-01T00:00:00Z,NA
384690N1212601W001,1970-10-19T00:00:00Z,NA
384690N1212601W001,1970-03-26T00:00:00Z,18.39
384690N1212601W001,1969-10-06T00:00:00Z,NA
384690N1212601W001,1969-04-24T00:00:00Z,NA
384690N1212601W001,1969-04-10T00:00:00Z,25.99
384690N1212601W001,1969-03-25T00:00:00Z,26.19
384690N1212601W001,1969-02-25T00:00:00Z,25.39
384690N1212601W001,1969-01-28T00:00:00Z,23.39
384690N1212601W001,1968-12-24T00:00:00Z,NA
384690N1212601W001,1968-11-26T00:00:00Z,NA
384690N1212601W001,1968-10-29T00:00:00Z,NA
384690N1212601W001,1968-10-11T00:00:00Z,NA
384690N1212601W001,1968-09-25T00:00:00Z,NA
384690N1212601W001,1968-08-26T00:00:00Z,NA
384690N1212601W001,1968-07-26T00:00:00Z,NA
384690N1212601W001,1968-06-26T00:00:00Z,NA
384690N1212601W001,1968-05-27T00:00:00Z,NA
384690N1212601W001,1968-04-26T00:00:00Z,NA
384690N1212601W001,1968-03-22T00:00:00Z,27.39
384690N1212601W001,1968-03-07T00:00:00Z,26.09
384690N1212601W001,1968-02-27T00:00:00Z,26.89
384690N1212601W001,1968-01-26T00:00:00Z,26.39
384690N1212601W001,1967-12-27T00:00:00Z,24.79
384690N1212601W001,1967-11-28T00:00:00Z,NA
384690N1212601W001,1967-10-25T00:00:00Z,NA
384690N1212601W001,1967-10-11T00:00:00Z,NA
384690N1212601W001,1967-09-26T00:00:00Z,NA
384690N1212601W001,1967-08-29T00:00:00Z,NA
384690N1212601W001,1967-07-26T00:00:00Z,NA
384690N1212601W001,1967-06-27T00:00:00Z,22.79
384690N1212601W001,1967-05-25T00:00:00Z,NA
384690N1212601W001,1967-04-26T00:00:00Z,28.19
384690N1212601W001,1967-03-28T00:00:00Z,27.69
384690N1212601W001,1967-03-09T00:00:00Z,26.29
384690N1212601W001,1967-02-24T00:00:00Z,26.99
384690N1212601W001,1967-01-26T00:00:00Z,25.49
384690N1212601W001,1966-12-27T00:00:00Z,24.29
384690N1212601W001,1966-11-29T00:00:00Z,23.09
384690N1212601W001,1966-10-25T00:00:00Z,NA
384690N1212601W001,1966-10-10T00:00:00Z,NA
384690N1212601W001,1966-09-27T00:00:00Z,NA
384690N1212601W001,1966-08-25T00:00:00Z,NA
384690N1212601W001,1966-07-22T00:00:00Z,NA
384690N1212601W001,1966-06-21T00:00:00Z,NA
384690N1212601W001,1966-05-25T00:00:00Z,23.09
384690N1212601W001,1966-04-25T00:00:00Z,24.29
384690N1212601W001,1966-03-28T00:00:00Z,25.79
384690N1212601W001,1966-03-08T00:00:00Z,29.79
384690N1212601W001,1966-02-23T00:00:00Z,29.59
384690N1212601W001,1966-01-24T00:00:00Z,28.89
384690N1212601W001,1965-12-22T00:00:00Z,28.19
384690N1212601W001,1965-11-22T00:00:00Z,27.09
384690N1212601W001,1965-10-25T00:00:00Z,24.69
384690N1212601W001,1965-10-11T00:00:00Z,24.69
384690N1212601W001,1965-09-23T00:00:00Z,NA
384690N1212601W001,1965-08-23T00:00:00Z,23.99
384690N1212601W001,1965-07-22T00:00:00Z,23.29
384690N1212601W001,1965-06-23T00:00:00Z,22.19
384690N1212601W001,1965-05-24T00:00:00Z,27.39
384690N1212601W001,1965-04-23T00:00:00Z,31.09
384690N1212601W001,1965-03-24T00:00:00Z,30.59
384690N1212601W001,1965-03-22T00:00:00Z,30.09
384690N1212601W001,1965-02-18T00:00:00Z,29.69
384690N1212601W001,1965-01-21T00:00:00Z,28.99
384690N1212601W001,1964-12-22T00:00:00Z,27.79
384690N1212601W001,1964-11-23T00:00:00Z,26.69
384690N1212601W001,1964-10-23T00:00:00Z,23.59
384690N1212601W001,1964-10-16T00:00:00Z,21.89
384690N1212601W001,1964-09-24T00:00:00Z,24.09
384690N1212601W001,1964-08-24T00:00:00Z,23.39
384690N1212601W001,1964-07-23T00:00:00Z,22.89
384690N1212601W001,1964-06-24T00:00:00Z,25.49
384690N1212601W001,1964-05-25T00:00:00Z,27.09
384690N1212601W001,1964-04-27T00:00:00Z,28.59
384690N1212601W001,1964-04-02T00:00:00Z,29.49
384690N1212601W001,1964-03-24T00:00:00Z,31.39
384690N1212601W001,1964-03-23T00:00:00Z,31.39
384690N1212601W001,1964-02-24T00:00:00Z,31.39
384690N1212601W001,1964-01-28T00:00:00Z,30.29
384690N1212601W001,1963-12-23T00:00:00Z,29.39
384690N1212601W001,1963-11-22T00:00:00Z,28.69
384690N1212601W001,1963-10-29T00:00:00Z,27.29
384690N1212601W001,1963-10-15T00:00:00Z,26.89
384690N1212601W001,1963-10-14T00:00:00Z,26.29
384690N1212601W001,1963-09-25T00:00:00Z,23.79
384690N1212601W001,1963-08-27T00:00:00Z,25.59
384690N1212601W001,1963-07-25T00:00:00Z,24.79
384690N1212601W001,1963-06-25T00:00:00Z,27.89
384690N1212601W001,1963-05-24T00:00:00Z,31.19
384690N1212601W001,1963-04-23T00:00:00Z,31.89
384690N1212601W001,1963-03-22T00:00:00Z,NA
384690N1212601W001,1963-03-18T00:00:00Z,31.09
384690N1212601W001,1963-02-20T00:00:00Z,30.29
384690N1212601W001,1963-01-28T00:00:00Z,29.79
384690N1212601W001,1962-10-19T00:00:00Z,26.19
384690N1212601W001,1962-10-09T00:00:00Z,24.19
384690N1212601W001,1962-04-05T00:00:00Z,31.79
384690N1212601W001,1962-03-27T00:00:00Z,32.19
384690N1212601W001,1962-03-05T00:00:00Z,31.79
384690N1212601W001,1962-02-23T00:00:00Z,31.19
384690N1212601W001,1962-01-24T00:00:00Z,30.49
384690N1212601W001,1961-12-26T00:00:00Z,29.79
384690N1212601W001,1961-11-27T00:00:00Z,28.09
384690N1212601W001,1961-10-24T00:00:00Z,27.89
384690N1212601W001,1961-10-23T00:00:00Z,24.89
384690N1212601W001,1961-10-03T00:00:00Z,25.09
384690N1212601W001,1961-09-26T00:00:00Z,23.89
384690N1212601W001,1961-08-23T00:00:00Z,24.49
384690N1212601W001,1961-07-18T00:00:00Z,26.79
384690N1212601W001,1961-06-16T00:00:00Z,28.89
384690N1212601W001,1961-04-11T00:00:00Z,33.49
384690N1212601W001,1961-03-23T00:00:00Z,34.29
384690N1212601W001,1960-10-01T00:00:00Z,NA
384690N1212601W001,1960-02-18T00:00:00Z,32.19
384690N1212601W001,1959-10-30T00:00:00Z,33.89
384690N1212601W001,1959-03-31T00:00:00Z,39.99
384690N1212601W001,1958-04-29T00:00:00Z,41.29
384690N1212601W001,1957-10-22T00:00:00Z,38.99
384690N1212601W001,1957-03-29T00:00:00Z,42.59
384690N1212601W001,1956-10-19T00:00:00Z,38.19
384690N1212601W001,1956-03-28T00:00:00Z,43.79
384690N1212601W001,1955-11-01T00:00:00Z,41.69
384690N1212601W001,1955-03-25T00:00:00Z,44.99
384690N1212601W001,1954-11-04T00:00:00Z,43.29
384690N1212601W001,1954-04-06T00:00:00Z,47.39
384690N1212601W001,1953-11-04T00:00:00Z,45.99
384690N1212601W001,1953-03-04T00:00:00Z,48.99
384690N1212601W001,1952-10-29T00:00:00Z,47.89
384690N1212601W001,1952-04-03T00:00:00Z,50.19
384690N1212601W001,1951-11-08T00:00:00Z,48.29
384690N1212601W001,1951-10-08T00:00:00Z,47.39
384690N1212601W001,1951-04-15T00:00:00Z,50.69
384690N1212601W001,1951-03-06T00:00:00Z,50.09
384690N1212601W001,1951-02-09T00:00:00Z,47.29
384690N1212601W001,1951-01-05T00:00:00Z,49.29
384690N1212601W001,1950-12-07T00:00:00Z,51.59
384690N1212601W001,1950-11-09T00:00:00Z,48.29
384690N1212601W001,1950-10-05T00:00:00Z,47.89
384690N1212601W001,1950-09-12T00:00:00Z,47.59
384690N1212601W001,1950-08-08T00:00:00Z,47.29
384690N1212601W001,1950-07-17T00:00:00Z,47.89
384690N1212601W001,1950-06-21T00:00:00Z,48.69
384690N1212601W001,1950-05-16T00:00:00Z,49.49
384690N1212601W001,1950-04-18T00:00:00Z,50.59
384690N1212601W001,1950-01-05T00:00:00Z,49.89
384690N1212601W001,1949-10-04T00:00:00Z,48.89
384690N1212601W001,1949-07-11T00:00:00Z,49.69
384690N1212601W001,1949-04-07T00:00:00Z,52.19
384690N1212601W001,1948-12-31T00:00:00Z,50.89
384690N1212601W001,1948-10-12T00:00:00Z,51.39
384690N1212601W001,1948-07-09T00:00:00Z,51.59
384690N1212601W001,1948-04-27T00:00:00Z,53.49
384690N1212601W001,1948-04-14T00:00:00Z,NA
384690N1212601W001,1947-09-29T00:00:00Z,49.89
384690N1212601W001,1947-08-01T00:00:00Z,50.79
384690N1212601W001,1947-04-11T00:00:00Z,56.29
384690N1212601W001,1947-01-09T00:00:00Z,55.09
384690N1212601W001,1946-10-04T00:00:00Z,54.69
384690N1212601W001,1946-07-12T00:00:00Z,54.89
384690N1212601W001,1946-04-10T00:00:00Z,56.79
384690N1212601W001,1946-03-11T00:00:00Z,56.69
384690N1212601W001,1946-01-17T00:00:00Z,59.69
384690N1212601W001,1945-12-04T00:00:00Z,57.19
384690N1212601W001,1945-09-12T00:00:00Z,55.99
384690N1212601W001,1945-08-21T00:00:00Z,57.29
384690N1212601W001,1945-07-21T00:00:00Z,56.19
384690N1212601W001,1945-05-07T00:00:00Z,56.59
384690N1212601W001,1945-01-18T00:00:00Z,56.79
384690N1212601W001,1943-08-10T00:00:00Z,54.29
384690N1212601W001,1943-04-13T00:00:00Z,58.49
384690N1212601W001,1942-12-11T00:00:00Z,57.59
384799N1212317W001,1998-04-08T00:00:00Z,NA
384799N1212317W001,1997-11-05T00:00:00Z,NA
384799N1212317W001,1997-04-23T00:00:00Z,NA
384799N1212317W001,1996-11-12T00:00:00Z,10.99
384799N1212317W001,1996-04-26T00:00:00Z,11.09
384799N1212317W001,1995-11-13T00:00:00Z,6.89
384799N1212317W001,1995-05-08T00:00:00Z,10.89
384799N1212317W001,1994-12-15T00:00:00Z,6.79
384799N1212317W001,1994-04-18T00:00:00Z,6.99
384799N1212317W001,1993-11-17T00:00:00Z,7.99
384799N1212317W001,1993-05-06T00:00:00Z,11.39
384799N1212317W001,1993-02-01T00:00:00Z,NA
384799N1212317W001,1992-04-15T00:00:00Z,NA
384799N1212317W001,1991-03-15T00:00:00Z,NA
384799N1212317W001,1990-10-17T00:00:00Z,14.39
384799N1212317W001,1990-03-23T00:00:00Z,NA
384799N1212317W001,1989-10-12T00:00:00Z,15.09
384799N1212317W001,1989-03-23T00:00:00Z,19.29
384799N1212317W001,1988-10-17T00:00:00Z,15.89
384799N1212317W001,1988-03-15T00:00:00Z,24.49
384799N1212317W001,1987-10-19T00:00:00Z,20.69
384799N1212317W001,1987-03-17T00:00:00Z,29.29
384799N1212317W001,1986-10-22T00:00:00Z,24.59
384799N1212317W001,1986-03-17T00:00:00Z,29.29
384799N1212317W001,1985-10-15T00:00:00Z,20.59
384799N1212317W001,1985-03-11T00:00:00Z,30.59
384527N1211747W001,1993-10-06T00:00:00Z,NA
384527N1211747W001,1993-04-01T00:00:00Z,NA
384527N1211747W001,1992-10-02T00:00:00Z,NA
384527N1211747W001,1992-03-17T00:00:00Z,6.37
384527N1211747W001,1991-10-03T00:00:00Z,NA
384527N1211747W001,1991-03-11T00:00:00Z,11.07
384527N1211747W001,1990-09-27T00:00:00Z,NA
384527N1211747W001,1990-03-22T00:00:00Z,NA
384526N1211695W001,2020-09-16T00:00:00Z,NA
384526N1211695W001,2020-08-14T00:00:00Z,NA
384526N1211695W001,2020-07-16T00:00:00Z,NA
384526N1211695W001,2020-06-23T00:00:00Z,NA
384526N1211695W001,2020-05-22T00:00:00Z,-2.03
384526N1211695W001,2020-04-01T00:00:00Z,NA
384526N1211695W001,2020-03-11T00:00:00Z,-2.03
384526N1211695W001,2020-02-05T00:00:00Z,-1.93
384526N1211695W001,2020-01-08T00:00:00Z,-2.23
384526N1211695W001,2019-12-16T00:00:00Z,-3.03
384526N1211695W001,2019-11-07T00:00:00Z,-4.53
384526N1211695W001,2019-10-10T00:00:00Z,15.37
384526N1211695W001,2019-09-12T00:00:00Z,NA
384526N1211695W001,2019-08-13T00:00:00Z,-5.13
384526N1211695W001,2019-07-03T00:00:00Z,-4.13
384526N1211695W001,2019-06-10T00:00:00Z,-3.43
384526N1211695W001,2019-05-15T00:00:00Z,-2.63
384526N1211695W001,2019-04-03T00:00:00Z,-2.13
384526N1211695W001,2019-03-04T00:00:00Z,-2.43
384526N1211695W001,2019-02-11T00:00:00Z,-2.43
384526N1211695W001,2018-12-07T00:00:00Z,-4.43
384526N1211695W001,2018-11-02T00:00:00Z,-5.63
384526N1211695W001,2018-10-02T00:00:00Z,-6.23
384526N1211695W001,2018-09-04T00:00:00Z,-6.43
384526N1211695W001,2018-08-15T00:00:00Z,-6.13
384526N1211695W001,2018-07-02T00:00:00Z,-5.03
384526N1211695W001,2018-05-14T00:00:00Z,-3.43
384526N1211695W001,2018-04-10T13:00:00Z,-2.43
384526N1211695W001,2018-03-06T13:00:00Z,-2.93
384526N1211695W001,2018-02-09T00:00:00Z,-3.13
384526N1211695W001,2018-01-23T00:00:00Z,-3.73
384526N1211695W001,2018-01-08T00:00:00Z,-3.43
384526N1211695W001,2017-12-06T00:00:00Z,-4.83
384526N1211695W001,2017-11-09T00:00:00Z,-5.63
384526N1211695W001,2017-10-16T00:00:00Z,-7.63
384526N1211695W001,2017-09-27T00:00:00Z,-7.23
384526N1211695W001,2017-08-29T00:00:00Z,-7.03
384526N1211695W001,2017-07-03T00:00:00Z,NA
384526N1211695W001,2017-06-15T00:00:00Z,-6.43
384526N1211695W001,2017-05-04T00:00:00Z,-4.03
384526N1211695W001,2017-04-10T00:00:00Z,-3.63
384526N1211695W001,2017-03-09T00:00:00Z,-3.73
384526N1211695W001,2017-02-28T00:00:00Z,NA
384526N1211695W001,2017-01-31T00:00:00Z,-0.63
384526N1211695W001,2016-12-08T00:00:00Z,-4.23
384526N1211695W001,2016-11-10T00:00:00Z,-6.43
384526N1211695W001,2016-10-06T00:00:00Z,-6.93
384526N1211695W001,2016-09-08T00:00:00Z,-8.63
384526N1211695W001,2016-08-11T00:00:00Z,-8.33
384526N1211695W001,2016-07-13T00:00:00Z,-5.73
384526N1211695W001,2016-06-21T00:00:00Z,-5.63
384526N1211695W001,2016-05-19T00:00:00Z,-3.93
384526N1211695W001,2016-04-14T00:00:00Z,-2.23
384526N1211695W001,2016-03-14T00:00:00Z,1.57
384526N1211695W001,2016-02-03T00:00:00Z,0.37
384526N1211695W001,2016-01-07T00:00:00Z,0.17
384526N1211695W001,2015-12-23T00:00:00Z,-2.13
384526N1211695W001,2015-11-03T00:00:00Z,-3.93
384526N1211695W001,2015-10-09T00:00:00Z,-4.63
384526N1211695W001,2015-09-10T00:00:00Z,-4.93
384526N1211695W001,2015-08-10T00:00:00Z,-4.03
384526N1211695W001,2015-07-07T00:00:00Z,-3.43
384526N1211695W001,2015-06-25T00:00:00Z,-3.43
384526N1211695W001,2015-05-19T00:00:00Z,-2.43
384526N1211695W001,2015-04-28T00:00:00Z,-1.03
384526N1211695W001,2015-03-24T00:00:00Z,-0.43
384526N1211695W001,2015-02-17T00:00:00Z,-0.23
384526N1211695W001,2015-01-21T00:00:00Z,-0.23
384526N1211695W001,2014-12-08T00:00:00Z,-0.73
384526N1211695W001,2014-11-17T00:00:00Z,-1.23
384526N1211695W001,2014-10-13T00:00:00Z,-2.23
384526N1211695W001,2014-09-22T00:00:00Z,-2.23
384526N1211695W001,2014-08-20T00:00:00Z,-1.93
384526N1211695W001,2014-07-31T00:00:00Z,-46.73
384526N1211695W001,2014-06-24T00:00:00Z,-1.03
384526N1211695W001,2014-05-20T00:00:00Z,0.07
384526N1211695W001,2014-04-18T00:00:00Z,2.07
384526N1211695W001,2014-03-20T00:00:00Z,2.07
384526N1211695W001,2014-02-25T00:00:00Z,1.77
384526N1211695W001,2014-01-28T00:00:00Z,0.07
384526N1211695W001,2013-12-05T00:00:00Z,0.77
384526N1211695W001,2013-10-30T00:00:00Z,-0.23
384526N1211695W001,2013-09-26T00:00:00Z,-0.03
384526N1211695W001,2013-08-30T00:00:00Z,-0.23
384526N1211695W001,2013-07-30T00:00:00Z,-0.13
384526N1211695W001,2013-06-27T00:00:00Z,1.07
384526N1211695W001,2013-03-20T00:00:00Z,3.87
384526N1211695W001,2012-10-16T00:00:00Z,1.57
384526N1211695W001,2012-03-29T00:00:00Z,5.87
384526N1211695W001,2011-10-20T00:00:00Z,3.77
384526N1211695W001,2011-04-04T00:00:00Z,5.87
384526N1211695W001,2010-12-01T00:00:00Z,4.97
384526N1211695W001,2010-07-28T00:00:00Z,3.07
384526N1211695W001,2010-03-18T00:00:00Z,7.37
384526N1211695W001,2009-12-22T00:00:00Z,3.27
384526N1211695W001,2009-11-11T00:00:00Z,NA
384526N1211695W001,2009-10-19T00:00:00Z,5.57
384526N1211695W001,2009-09-16T00:00:00Z,4.97
384526N1211695W001,2009-08-12T00:00:00Z,4.97
384526N1211695W001,2009-07-16T00:00:00Z,4.77
384526N1211695W001,2009-06-23T00:00:00Z,5.87
384526N1211695W001,2009-05-13T00:00:00Z,8.27
384526N1211695W001,2009-04-27T00:00:00Z,8.57
384526N1211695W001,2008-11-24T00:00:00Z,8.27
384526N1211695W001,2008-04-07T00:00:00Z,12.27
384526N1211695W001,2007-10-29T00:00:00Z,9.57
384526N1211695W001,2007-03-29T00:00:00Z,12.87
384526N1211695W001,2006-10-17T00:00:00Z,9.77
384526N1211695W001,2006-04-25T00:00:00Z,16.27
384526N1211695W001,2005-11-30T00:00:00Z,11.57
384526N1211695W001,2005-04-15T00:00:00Z,12.77
384526N1211695W001,2004-10-25T00:00:00Z,11.27
384526N1211695W001,2004-03-29T00:00:00Z,15.27
384526N1211695W001,2003-10-20T00:00:00Z,12.97
384526N1211695W001,2003-04-10T00:00:00Z,16.47
384526N1211695W001,2002-11-18T00:00:00Z,13.47
384526N1211695W001,2002-04-16T00:00:00Z,17.17
384526N1211695W001,2001-10-19T00:00:00Z,14.47
384526N1211695W001,2001-05-24T00:00:00Z,14.87
384526N1211695W001,2000-11-30T00:00:00Z,16.47
384526N1211695W001,2000-04-12T00:00:00Z,15.97
384526N1211695W001,1999-11-02T00:00:00Z,13.97
384526N1211695W001,1999-04-14T00:00:00Z,16.77
384526N1211695W001,1998-10-16T00:00:00Z,12.27
384526N1211695W001,1998-04-08T00:00:00Z,13.27
384526N1211695W001,1997-11-05T00:00:00Z,9.97
384526N1211695W001,1997-04-23T00:00:00Z,11.37
384526N1211695W001,1996-11-12T00:00:00Z,9.17
384526N1211695W001,1996-04-22T00:00:00Z,11.17
384526N1211695W001,1995-11-13T00:00:00Z,8.27
384526N1211695W001,1995-05-08T00:00:00Z,11.27
384526N1211695W001,1994-12-15T00:00:00Z,9.97
384526N1211695W001,1994-04-18T00:00:00Z,12.17
384526N1211695W001,1993-12-28T00:00:00Z,11.77
384526N1211695W001,1993-05-06T00:00:00Z,14.27
384526N1211695W001,1993-02-01T00:00:00Z,13.27
384526N1211695W001,1992-04-15T00:00:00Z,NA
384526N1211695W001,1991-03-15T00:00:00Z,17.57
384526N1211695W001,1990-10-17T00:00:00Z,15.17
384526N1211695W001,1990-03-22T00:00:00Z,19.87
384526N1211695W001,1989-10-12T00:00:00Z,18.17
384526N1211695W001,1989-03-22T00:00:00Z,22.07
384526N1211695W001,1988-10-17T00:00:00Z,18.67
384526N1211695W001,1988-03-15T00:00:00Z,24.17
384526N1211695W001,1987-10-16T00:00:00Z,22.07
384526N1211695W001,1987-03-17T00:00:00Z,26.27
384526N1211695W001,1986-10-22T00:00:00Z,23.77
384526N1211695W001,1986-03-18T00:00:00Z,25.67
384526N1211695W001,1985-10-15T00:00:00Z,22.17
384526N1211695W001,1985-03-11T00:00:00Z,27.67
384511N1212360W001,2017-03-01T00:00:00Z,NA
384511N1212360W001,2017-01-11T00:00:00Z,NA
384511N1212360W001,2016-12-12T00:00:00Z,-24.23
384511N1212360W001,2016-11-15T00:00:00Z,-26.63
384511N1212360W001,2016-10-11T00:00:00Z,-28.53
384511N1212360W001,2016-09-12T00:00:00Z,-25.03
384511N1212360W001,2016-08-16T00:00:00Z,-29.23
384511N1212360W001,2016-07-14T00:00:00Z,-23.53
384511N1212360W001,2016-06-27T00:00:00Z,-23.13
384511N1212360W001,2016-05-23T00:00:00Z,85.89
384511N1212360W001,2016-04-18T00:00:00Z,-20.33
384511N1212360W001,2016-03-23T00:00:00Z,-21.93
384511N1212360W001,2016-02-16T00:00:00Z,-23.43
384511N1212360W001,2016-01-27T00:00:00Z,-25.13
384511N1212360W001,2015-12-14T00:00:00Z,-25.03
384511N1212360W001,2015-11-19T00:00:00Z,-26.43
384511N1212360W001,2015-10-12T00:00:00Z,-25.33
384511N1212360W001,2015-09-21T00:00:00Z,-21.43
384511N1212360W001,2015-08-12T00:00:00Z,-18.73
384511N1212360W001,2015-07-08T00:00:00Z,-26.63
384511N1212360W001,2015-06-23T00:00:00Z,NA
384511N1212360W001,2015-05-14T00:00:00Z,-19.53
384461N1211632W001,1999-04-01T00:00:00Z,NA
384461N1211632W001,1998-11-16T00:00:00Z,NA
384461N1211632W001,1998-05-01T00:00:00Z,20.37
384461N1211632W001,1997-11-05T00:00:00Z,9.17
384461N1211632W001,1997-03-11T00:00:00Z,NA
384461N1211632W001,1996-11-08T00:00:00Z,NA
384461N1211632W001,1996-04-09T00:00:00Z,NA
384461N1211632W001,1995-10-17T00:00:00Z,11.87
384461N1211632W001,1995-04-17T00:00:00Z,12.67
384461N1211632W001,1994-10-12T00:00:00Z,10.47
384461N1211632W001,1994-03-08T00:00:00Z,17.67
384461N1211632W001,1993-10-06T00:00:00Z,11.17
384461N1211632W001,1993-04-01T00:00:00Z,102.57
384461N1211632W001,1992-10-02T00:00:00Z,14.37
384461N1211632W001,1992-03-17T00:00:00Z,NA
384461N1211632W001,1991-10-03T00:00:00Z,13.77
384461N1211632W001,1991-03-11T00:00:00Z,15.97
384461N1211632W001,1990-09-27T00:00:00Z,NA
384461N1211632W001,1990-03-22T00:00:00Z,21.67
384354N1211927W001,1999-04-01T00:00:00Z,NA
384354N1211927W001,1998-11-16T00:00:00Z,NA
384354N1211927W001,1998-05-01T00:00:00Z,-2.94
384354N1211927W001,1997-11-05T00:00:00Z,-5.84
384354N1211927W001,1997-03-11T00:00:00Z,NA
384354N1211927W001,1996-11-08T00:00:00Z,NA
384354N1211927W001,1996-04-09T00:00:00Z,NA
384354N1211927W001,1995-10-17T00:00:00Z,-12.54
384354N1211927W001,1995-04-12T00:00:00Z,NA
384354N1211927W001,1994-10-12T00:00:00Z,-23.94
384354N1211927W001,1994-03-14T00:00:00Z,-18.24
384354N1211927W001,1993-10-06T00:00:00Z,NA
384354N1211927W001,1993-04-01T00:00:00Z,NA
384354N1211927W001,1992-10-02T00:00:00Z,-19.64
384354N1211927W001,1992-03-18T00:00:00Z,-4.54
384354N1211927W001,1991-10-04T00:00:00Z,NA
384354N1211927W001,1991-03-07T00:00:00Z,-8.24
384354N1211927W001,1990-09-27T00:00:00Z,-6.34
384354N1211927W001,1990-03-22T00:00:00Z,NA
384252N1211997W001,2005-04-15T00:00:00Z,NA
384252N1211997W001,2004-10-26T00:00:00Z,-11.45
384252N1211997W001,2004-03-29T00:00:00Z,-3.55
384252N1211997W001,2003-10-20T00:00:00Z,-8.25
384252N1211997W001,2003-04-10T00:00:00Z,-2.55
384252N1211997W001,2002-11-18T00:00:00Z,-5.95
384252N1211997W001,2002-04-18T00:00:00Z,-1.65
384252N1211997W001,2001-10-19T00:00:00Z,-5.25
384252N1211997W001,2001-04-23T00:00:00Z,-1.85
384252N1211997W001,2000-04-12T00:00:00Z,-1.45
384252N1211997W001,1999-11-30T00:00:00Z,NA
384252N1211997W001,1999-04-01T00:00:00Z,NA
384252N1211997W001,1998-11-16T00:00:00Z,NA
384252N1211997W001,1998-05-01T00:00:00Z,-3.35
384252N1211997W001,1997-11-06T00:00:00Z,-20.65
384252N1211997W001,1997-03-11T00:00:00Z,-5.75
384252N1211997W001,1996-11-06T00:00:00Z,0.25
384252N1211997W001,1996-04-08T00:00:00Z,-7.45
384252N1211997W001,1995-10-17T00:00:00Z,-13.25
384252N1211997W001,1995-04-12T00:00:00Z,-19.65
384252N1211997W001,1994-10-11T00:00:00Z,-42.85
384252N1211997W001,1994-03-14T00:00:00Z,-26.15
384252N1211997W001,1993-10-07T00:00:00Z,-11.85
