STN_ID,SITE_CODE,SWN,WELL_NAME,LATITUDE,LONGITUDE,WLM_METHOD,WLM_ACC,BASIN_CODE,BASIN_NAME,COUNTY_NAME,WELL_DEPTH,WELL_USE,WELL_TYPE,WCR_NO,OBJECTID,COUNTY_NAM,COUNTY_ABB,COUNTY_NUM,COUNTY_COD,COUNTY_FIP,Shape,Shape.STAr,Shape.STLe
13656,386744N1214275W001,10N05E34M001M,NA,38.6744,-121.428,Unknown,Unknown,5-021.64,North American,Sacramento,125,Residential,Unknown,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
51641,386751N1213155W001,NA,N30,38.6751,-121.315,Other,Unknown,5-021.64,North American,Sacramento,405,Unknown,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
39756,386782N1215943W001,10N04E31M001M,AB-4 deep,38.6782,-121.594,Surveyed to a benchmark,0.1 ft.,5-021.64,North American,Sacramento,1080,Observation,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
24319,386782N1215943W002,10N04E31M002M,AB-4 middle-deep,38.6782,-121.594,Surveyed to a benchmark,0.1 ft.,5-021.64,North American,Sacramento,815,Observation,Part of a nested/multi-completion well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
37857,386782N1215943W003,10N04E31M003M,AB-4 middle-shallow,38.6782,-121.594,Surveyed to a benchmark,0.1 ft.,5-021.64,North American,Sacramento,410,Observation,Part of a nested/multi-completion well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
24318,386782N1215943W004,10N04E31M004M,AB-4 shallow,38.6782,-121.594,Surveyed to a benchmark,0.1 ft.,5-021.64,North American,Sacramento,200,Observation,Part of a nested/multi-completion well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52218,386784N1212899W001,NA,CHWD 13 (Skycrest),38.6784,-121.29,Digital Elevation Model,Unknown,5-021.64,North American,Sacramento,380,Other,Single Well,e0231679,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
33088,386790N1213213W001,10N06E33K001M,NA,38.679,-121.321,Unknown,Unknown,5-021.64,North American,Sacramento,166,Unknown,Unknown,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52216,386794N1212861W001,10N06E35G001M,CHWD 08 (Sylvan),38.6794,-121.286,Digital Elevation Model,Unknown,5-021.64,North American,Sacramento,479,Other,Single Well,368413,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
48026,386814N1213809W001,09N06E06A001M,Well 15,38.6814,-121.381,Surveyed to a benchmark,Unknown,5-021.64,North American,Sacramento,486,Observation,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
15693,386820N1214893W001,10N04E36B001M,NA,38.682,-121.489,Unknown,Unknown,5-021.64,North American,Sacramento,147,Irrigation,Unknown,830,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
54878,386835N1215444W002,NA,NMWC Greenbriar Well,38.6835,-121.544,Unknown,Unknown,5-021.64,North American,Sacramento,498,Irrigation,Single Well,WCR2019-017806,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
48010,386836N1214536W001,NA,SGA_MW02,38.6836,-121.454,Surveyed to a benchmark,Unknown,5-021.64,North American,Sacramento,110,Observation,Single Well,e029062,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
48011,386836N1214536W002,NA,SGA_MW03,38.6836,-121.454,Surveyed to a benchmark,Unknown,5-021.64,North American,Sacramento,305,Observation,Single Well,e034123,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
40055,386848N1216146W001,10N03E35A001M,SCWA_SGA_005,38.6848,-121.615,Unknown,Unknown,5-021.64,North American,Sacramento,96,Irrigation,Single Well,221,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
32583,386850N1215223W001,10N04E34A002M,NA,38.685,-121.522,Unknown,Unknown,5-021.64,North American,Sacramento,NA,Unknown,Unknown,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
51262,386853N1216082W001,NA,PAMMA,38.6853,-121.608,USGS quad,2.5 ft,5-021.64,North American,Sacramento,NA,Irrigation,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
51254,386857N1216207W001,NA,Dhaliwal,38.6857,-121.621,USGS quad,2.5 ft,5-021.64,North American,Sacramento,545,Irrigation,Single Well,xxxx,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
51638,386859N1213728W001,NA,34,38.6859,-121.373,Other,Unknown,5-021.64,North American,Sacramento,320,Unknown,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
32581,386864N1215222W001,10N04E27R002M,AB-3 deep,38.6864,-121.522,Surveyed to a benchmark,0.1 ft.,5-021.64,North American,Sacramento,995,Observation,Part of a nested/multi-completion well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
