STN_ID,SITE_CODE,TOP_PRF,BOT_PRF
36290,362047N1199049W001,953,1253
36290,362047N1199049W001,1271,1671
36290,362047N1199049W001,1689,2090
18051,362056N1198704W001,1014,1350
18051,362056N1198704W001,1368,1656
18051,362056N1198704W001,1674,2106
18220,362061N1198388W001,750,1980
24727,362070N1199230W001,4,20
47534,362073N1199230W001,670,1505
47533,362075N1199230W001,235,650
19965,362078N1200307W001,707,1734
24726,362090N1199050W001,4,20
47535,362103N1198869W001,480,620
20793,362103N1199057W001,1,30
20790,362103N1199582W001,700,1700
47494,362103N1199950W001,750,1550
47497,362104N1199681W001,710,910
47497,362104N1199681W001,935,1498
47497,362104N1199681W001,1518,2180
47496,362104N1199860W001,1280,2000
47496,362104N1199860W001,2020,2420
50548,362104N1200392W001,945,960
50548,362104N1200392W001,980,1520
50548,362104N1200392W001,1540,2000
16569,362106N1196216W001,181,421
19124,362106N1201574W001,280,1010
19127,362106N1201682W001,725,1921
54636,362107N1194164W001,80,250
54647,362107N1194164W002,330,540
47489,362107N1200035W001,755,1570
50074,362107N1200674W001,770,1570
51608,362107N1201115W001,640,800
51608,362107N1201115W001,840,920
51608,362107N1201115W001,922,1442
47469,362107N1201747W001,591,991
50099,362109N1199588W001,260,688
50099,362109N1199588W001,700,760
24724,362110N1199410W001,4,19.75
51235,362110N1201357W001,850,1280
51235,362110N1201357W001,1300,1570
51235,362110N1201357W001,1600,1690
51235,362110N1201357W001,1720,1830
51235,362110N1201357W001,1870,2250
20796,362111N1198716W001,1013,2105
20659,362111N1198866W001,949,1269
20659,362111N1198866W001,1287,1687
20659,362111N1198866W001,1715,2106
49198,362111N1200125W001,368,1210
47491,362111N1200571W001,845,965
47491,362111N1200571W001,969,1562
47491,362111N1200571W001,1582,2148
47491,362111N1200571W001,2168,2330
34649,362111N1201213W001,608,2126
21110,362114N1200943W001,760,2045
34618,362117N1200127W001,800,1800
47910,362122N1192962W001,95,125
20785,362128N1199060W001,954,1254
20785,362128N1199060W001,1272,1672
20785,362128N1199060W001,1690,2090
35274,362172N1201579W001,800,1000
35274,362172N1201579W001,1022,1502
35274,362172N1201579W001,1523,2043
34648,362175N1201029W001,745,2356
54643,362180N1193716W001,300,720
47485,362183N1199947W001,320,840
47467,362185N1201305W001,716,1076
20657,362186N1198696W001,1004,2096
20658,362186N1198871W001,945,1265
20658,362186N1198871W001,1283,1683
20658,362186N1198871W001,1701,2101
34619,362186N1200310W001,601,2039
47490,362187N1200216W001,600,1040
20784,362203N1199054W001,953,1253
20784,362203N1199054W001,1271,1671
20784,362203N1199054W001,1689,2090
54637,362219N1193155W001,300,700
19959,362233N1200479W001,680,1595
51273,362238N1200479W001,786,987
51273,362238N1200479W001,989,1637
51273,362238N1200479W001,1648,1977
51273,362238N1200479W001,1988,2390
35273,362250N1201585W001,800,1000
35273,362250N1201585W001,1022,1502
35273,362250N1201585W001,1524,2004
49794,362256N1199946W001,746,947
49794,362256N1199946W001,1065,1155
49794,362256N1199946W001,1289,1421
49794,362256N1199946W001,1610,2400
20944,362256N1201924W001,625,2030
20654,362258N1198699W001,869,1205
20654,362258N1198699W001,1223,1688
20654,362258N1198699W001,1706,2090
20655,362258N1198871W001,940,1264
20655,362258N1198871W001,1280,1682
20655,362258N1198871W001,1698,2099
34617,362258N1200121W001,630,1335
19125,362258N1201677W001,750,2100
47412,362259N1202190W001,350,710
47412,362259N1202190W001,740,1070
50337,362260N1199230W001,493,693
50337,362260N1199230W001,705,785
19961,362261N1200657W001,720,1007
47484,362263N1199766W001,1570,2350
47414,362264N1201928W001,480,520
47414,362264N1201928W001,560,1000
35887,362264N1202099W001,719,2035
47455,362265N1199138W001,740,820
47455,362265N1199138W001,822,1380
20623,362267N1202018W001,684,2030
20622,362281N1202463W001,660,1450
47907,362301N1192828W001,85,115
47411,362316N1202114W001,427,1240
47413,362330N1201934W001,360,1010
50675,362336N1199950W001,350,690
50675,362336N1199950W001,730,1270
50674,362336N1200124W001,560,700
50674,362336N1200124W001,760,1300
16388,362339N1200477W001,633,1986
34137,362339N1201216W001,820,2151
51279,362359N1202560W001,921,1041
51279,362359N1202560W001,1043,1123
51279,362359N1202560W001,1134,1665
51279,362359N1202560W001,1676,2150
54639,362365N1193451W001,320,720
20621,362381N1202463W001,820,2152
35508,362389N1191009W001,96,226
54638,362397N1193661W001,80,250
54651,362397N1193661W002,350,500
15934,362400N1196274W001,247,271
48412,362400N1198300W001,430,450
48413,362400N1198300W002,340,360
39374,362400N1202018W001,666,1850
54648,362401N1192882W001,320,620
50659,362402N1202341W001,870,1810
47441,362407N1199949W001,1550,2390
17088,362408N1199413W001,270,990
39156,362408N1201679W001,627,2081
20616,362408N1201824W001,742,2117
47442,362409N1199677W001,1160,2200
32995,362411N1200304W001,595,1943
18589,362411N1201324W001,716,2005
49886,362412N1199668W001,350,680
49886,362412N1199668W001,740,840
47439,362413N1199767W001,400,800
20618,362439N1202285W001,776,2222
50060,362448N1199950W001,568,689
50060,362448N1199950W001,701,1023
50060,362448N1199950W001,1025,1339
50060,362448N1199950W001,1351,1865
20619,362467N1202554W001,850,2399
51543,362475N1199232W001,900,902
51543,362475N1199232W001,1090,1990
34135,362475N1201582W001,777,2070
50819,362478N1199248W001,450,670
50819,362478N1199248W001,710,790
49811,362478N1202020W001,480,530
49811,362478N1202020W001,560,600
49811,362478N1202020W001,630,750
49811,362478N1202020W001,850,970
49811,362478N1202020W001,1060,1130
49811,362478N1202020W001,1150,1200
47452,362479N1199131W001,762,1282
47454,362479N1199586W001,130,670
51418,362479N1200308W001,770,870
51418,362479N1200308W001,892,1662
17085,362481N1199168W001,516,1124
51210,362481N1199503W001,225,456
51210,362481N1199503W001,476,678
51210,362481N1199503W001,740,801
47453,362481N1199587W001,720,1375
50691,362481N1200663W001,702,782
50691,362481N1200663W001,795,975
50691,362481N1200663W001,976,1136
50691,362481N1200663W001,1148,1340
49884,362482N1201031W001,840,1500
49884,362482N1201031W001,1520,2020
50894,362483N1199677W001,890,1210
50894,362483N1199677W001,1230,2210
50893,362483N1199680W001,340,680
50893,362483N1199680W001,740,800
18587,362483N1201066W001,391,1832
40082,362483N1201213W001,622,1896
50059,362486N1200125W001,448,724
50059,362486N1200125W001,740,1128
18586,362486N1200863W001,765,2126
16560,362522N1198877W001,300,580
32036,362533N1198874W001,300,580
32037,362533N1199052W001,540,1000
33024,362539N1196004W001,190,360
50336,362550N1199234W001,490,730
17086,362550N1199238W001,718,1423
35606,362550N1202263W001,592,2050
17087,362553N1199499W001,600,1250
20483,362553N1202049W001,660,2137
17910,362556N1201485W001,646,1932
17909,362556N1201577W001,800,1000
17909,362556N1201577W001,1022,1502
17909,362556N1201577W001,1524,2004
15860,362558N1200124W001,695,2105
17906,362558N1201785W001,654,2028
47438,362559N1199946W001,750,780
47438,362559N1199946W001,840,970
47438,362559N1199946W001,1040,1100
47438,362559N1199946W001,1180,1210
47438,362559N1199946W001,1350,1490
47438,362559N1199946W001,1510,1690
32992,362564N1199763W001,700,2020
51438,362566N1199676W001,1120,1260
51438,362566N1199676W001,1280,1680
51438,362566N1199676W001,1700,2080
51444,362566N1199676W002,570,1410
49245,362566N1199766W001,272,675
49245,362566N1199766W001,747,950
18046,362592N1201213W001,682,2070
50622,362614N1211432W001,130,178
54644,362617N1193944W001,230,490
54649,362617N1193944W002,80,200
17234,362618N1197496W001,290,500
32884,362619N1200482W001,643,2056
54641,362620N1193624W001,340,450
54652,362620N1193624W002,80,255
50581,362621N1202287W001,740,860
50581,362621N1202287W001,900,1280
50581,362621N1202287W001,1320,1900
47436,362622N1200483W001,309,1050
32883,362625N1200671W001,665,2014
16610,362653N1194571W001,178,190
16610,362653N1194571W001,240,264
16610,362653N1194571W001,270,282
15857,362681N1200482W001,644,1970
16608,362686N1194846W001,168,195
50625,362687N1202390W001,620,780
50625,362687N1202390W001,820,980
50625,362687N1202390W001,1020,1240
50625,362687N1202390W001,1280,1480
51207,362692N1201399W001,646,1008
51207,362692N1201399W001,1010,1570
35605,362692N1202471W001,661,1801
34974,362694N1201479W001,800,1000
34974,362694N1201479W001,1022,1542
34974,362694N1201479W001,1546,2072
35602,362694N1202285W001,878,2350
49890,362696N1202025W001,1030,2080
35601,362697N1201932W001,200,560
35601,362697N1201932W001,608,998
51440,362698N1199856W001,360,560
51440,362698N1199856W001,610,1170
47437,362698N1200035W001,760,1160
51068,362698N1202025W001,425,955
49812,362702N1201933W001,480,720
49812,362702N1201933W001,722,1062
16541,362706N1199049W001,384,918
49795,362709N1199946W001,750,1718
51598,362734N1201157W001,680,1400
49894,362740N1200036W001,755,2016
51443,362766N1201398W001,609,1150
47435,362772N1200483W001,380,760
47434,362773N1200304W001,360,720
47449,362778N1198875W001,288,558
47448,362781N1199049W001,400,880
39370,362792N1202557W001,860,1700
51724,362801N1201126W001,660,770
51724,362801N1201126W001,980,1780
34970,362806N1201574W001,642,1934
51275,362830N1199856W001,480,680
51275,362830N1199856W001,730,1090
49888,362835N1202467W001,889,973
49888,362835N1202467W001,975,1178
49888,362835N1202467W001,1194,1640
49888,362835N1202467W001,1656,2100
51208,362836N1199501W001,530,1050
47409,362841N1202024W001,500,720
47409,362841N1202024W001,722,1040
34966,362842N1200949W001,676,1939
17901,362842N1201316W001,400,960
35599,362842N1201982W001,600,2075
16405,362844N1199399W001,300,620
47418,362844N1201788W001,763,1243
47410,362844N1201933W001,520,560
47410,362844N1201933W001,610,650
47410,362844N1201933W001,660,680
47410,362844N1201933W001,750,770
47410,362844N1201933W001,830,870
47410,362844N1201933W001,930,1080
47410,362844N1201933W001,1170,1290
47410,362844N1201933W001,1360,1400
20472,362844N1202107W001,550,2043
47444,362846N1199588W001,298,618
47425,362847N1200039W001,400,830
47423,362847N1200216W001,780,1400
51272,362847N1200237W001,289,705
17886,362847N1201716W001,872,2124
51439,362849N1200123W001,560,680
51439,362849N1200123W001,770,1050
37899,362850N1199950W001,4,19.75
34145,362853N1200304W001,698,2024
49885,362853N1200482W001,522,1225
17894,362856N1201032W001,400,520
17894,362856N1201032W001,525,760
50506,362878N1200036W001,290,490
50506,362878N1200036W001,530,730
15906,362892N1196235W001,165,380
47408,362904N1202461W001,840,1860
16598,362906N1194304W001,192,600
20470,362911N1202291W001,860,2186
47422,362919N1200673W001,440,815
16537,362925N1199046W001,315,582
55283,362944N1198055W001,822,958
34961,362950N1201399W001,696,1850
47417,362974N1201580W001,630,1237
47905,362979N1194028W001,91,121
47904,362981N1196189W001,625,665
49284,362982N1199856W001,638,1400
47445,362991N1198870W001,290,390
47445,362991N1198870W001,400,540
47415,362991N1201213W001,660,740
47415,362991N1201213W001,760,790
47415,362991N1201213W001,840,950
49285,362992N1200039W001,755,1725
16403,362994N1199321W001,288,558
34141,362994N1200124W001,706,2030
17877,362994N1201577W001,438,828
50693,362999N1200484W001,160,760
50504,363001N1199946W001,410,730
50504,363001N1199946W001,770,1050
51375,363044N1164131W001,160,200
34026,363047N1199232W001,330,610
51373,363049N1164559W001,340,380
51374,363049N1164559W002,130,170
50830,363051N1199674W001,560,660
50830,363051N1199674W001,720,920
50830,363051N1199674W001,940,1500
51227,363052N1202296W001,900,920
51227,363052N1202296W001,940,2020
35640,363053N1198438W001,303,429
49889,363053N1202467W001,800,1500
49889,363053N1202467W001,1540,1660
49889,363053N1202467W001,1700,1740
49889,363053N1202467W001,1800,1940
47416,363059N1201395W001,650,720
47416,363059N1201395W001,750,790
47416,363059N1201395W001,810,830
47416,363059N1201395W001,870,920
47416,363059N1201395W001,980,1060
47416,363059N1201395W001,1090,1210
47416,363059N1201395W001,1240,1260
20626,363061N1200941W001,210,570
20626,363061N1200941W001,600,900
47443,363064N1199317W001,340,620
18600,363072N1200213W001,600,1856
35639,363092N1198438W001,172,545
47906,363094N1192974W001,84,124
47908,363115N1191358W001,60,90
47407,363122N1202650W001,1497,1858
47407,363122N1202650W001,1878,2280
17881,363125N1201757W001,401,1780
18452,363128N1202288W001,800,2000
50692,363132N1200125W001,440,720
50692,363132N1200125W001,770,1090
55282,363133N1198477W002,620,940
55281,363133N1198512W001,258,498
16440,363133N1201393W001,400,840
50489,363134N1199857W001,490,1050
49468,363135N1200125W001,354,716
49468,363135N1200125W001,757,1250
47421,363136N1200218W001,866,1600
50508,363136N1201214W001,640,670
50508,363136N1201214W001,690,740
50508,363136N1201214W001,800,850
50508,363136N1201214W001,870,1120
50508,363136N1201214W001,1140,1280
50508,363136N1201214W001,1320,1360
50508,363136N1201214W001,1390,1430
50508,363136N1201214W001,1450,1560
50508,363136N1201214W001,1580,1790
31868,363136N1201491W001,744,1730
15948,363139N1199588W001,400,610
35776,363139N1200604W001,125,780
16579,363139N1200760W001,360,760
16448,363139N1200832W001,726,1880
31873,363139N1200854W001,380,780
31872,363139N1201029W001,150,780
47406,363140N1200396W001,875,915
47406,363140N1200396W001,935,1655
35778,363142N1200035W001,258,598
15978,363144N1197968W001,118,132
47405,363162N1200672W001,320,760
17282,363167N1200671W001,896,1996
36090,363178N1201960W001,498,798
39049,363203N1201513W001,800,1873
34819,363206N1199766W001,430,670
17286,363206N1200254W001,490,1529
50438,363206N1201575W001,610,680
50438,363206N1201575W001,740,830
50438,363206N1201575W001,850,1230
50438,363206N1201575W001,1270,1370
50438,363206N1201575W001,1390,1630
33148,363208N1198691W002,400,707
47394,363209N1201195W001,400,680
47394,363209N1201195W001,685,1005
17287,363211N1199863W001,380,660
51434,363220N1202112W001,600,1080
47890,363235N1180034W001,200,240
47891,363235N1180034W002,1360,1400
17284,363247N1200485W001,685,1685
50282,363258N1212864W001,60,110
50283,363259N1212863W001,198,248
18444,363261N1202299W001,858,1070
31870,363267N1201099W001,200,500
31870,363267N1201099W001,530,850
34691,363272N1202649W001,1300,2200
51435,363275N1201583W001,860,990
51435,363275N1201583W001,1090,1150
51435,363275N1201583W001,1180,1330
51435,363275N1201583W001,1350,1380
51435,363275N1201583W001,1410,1800
17289,363278N1199663W001,288,558
16439,363278N1201579W001,198,708
17769,363278N1201935W001,400,960
26086,363280N1200850W001,4,19.75
38470,363282N1200674W001,400,760
49036,363282N1200674W002,4,20
51321,363282N1201029W001,640,920
51321,363282N1201029W001,922,1402
17268,363283N1199716W001,400,610
17271,363283N1199932W001,440,680
17273,363283N1200110W001,600,1712
17279,363283N1200304W001,300,660
35775,363283N1200671W001,1,30
16430,363283N1200849W001,368,788
51431,363285N1202652W001,830,950
51431,363285N1202652W001,954,2001
51431,363285N1202652W001,2021,2403
47901,363286N1193054W001,83,123
17275,363286N1200032W001,999,1960
50676,363286N1200307W001,770,1090
50676,363286N1200307W001,1140,1480
34041,363286N1201391W001,600,1422
47404,363292N1200306W001,4,19.75
47900,363309N1192627W001,60,100
17772,363347N1202029W001,634,1814
17773,363347N1202052W001,814,2022
34689,363350N1202066W001,430,1800
34038,363356N1201121W001,604,1698
47898,363391N1193316W001,83,123
48425,363400N1198800W001,258,498
47903,363403N1191434W001,9,29
54680,363408N1195266W001,114,154
16655,363419N1196799W001,102,284
17761,363422N1202196W001,280,400
39038,363425N1201574W001,604,1790
47391,363425N1201790W001,360,1000
47896,363426N1195264W001,400,440
17137,363428N1200127W001,348,408
17137,363428N1200127W001,438,498
17137,363428N1200127W001,528,618
47393,363440N1200677W001,810,830
47393,363440N1200677W001,900,960
47393,363440N1200677W001,1010,1080
47393,363440N1200677W001,1100,1120
47393,363440N1200677W001,1160,1220
47393,363440N1200677W001,1230,1300
47393,363440N1200677W001,1310,1340
47392,363442N1200943W001,850,995
